/* DATA DESCRIPTION:
Citation:	Arndt, Stefanie; Schulz, Hauke; Nicolaus, Marcel (2018): Thickness and properties of sea ice and snow of land-fast sea ice in Atka Bay in 2017 [dataset]. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.889250
Abstract:	Manual measurements of sea ice thickness, sub-ice platelet layer thickness, freeboard, and snow thickness are distributed evenly and repeated along a 25km-long transect across Atka Bay every 2 to 4 weeks. At each measurement location, 5 holes were drilled through the ice in order to determine the aforementioned parameters, one in the center and one in a distance of five meters in each direction, to cover their small-scale spatial variabilities.
	The measurements have been mainly conducted by the meteorologist (Hauke Schulz) and Max Merl, both of the overwintering team.
Project(s):	Antarctic Fast Ice Network (AFIN) (URI: https://www.awi.de/en/science/climate-sciences/sea-ice-physics/projects/afin-antarctic-fast-ice-network.html)
	Priority Programme 1158 Antarctic Research with Comparable Investigations in Arctic Sea Ice Areas (SPP1158) (URI: https://gepris.dfg.de/gepris/projekt/5472008)
	Sea Ice Physics @ AWI (AWI_SeaIce) (URI: https://www.awi.de/en/science/climate-sciences/sea-ice-physics.html)
Funding:	German Research Foundation (DFG) (URI: http://www.dfg.de/en/), grant/award no. 5472008: Priority Programme 1158 Antarctic Research with Comparable Investigations in Arctic Sea Ice Areas (URI: https://gepris.dfg.de/gepris/projekt/5472008)
Coverage:	MEDIAN LATITUDE: -70.601403 * MEDIAN LONGITUDE: -7.931567 * SOUTH-BOUND LATITUDE: -70.615500 * WEST-BOUND LONGITUDE: -8.140978 * NORTH-BOUND LATITUDE: -70.574750 * EAST-BOUND LONGITUDE: -7.484250
	DATE/TIME START: 2017-05-08T13:54:00 * DATE/TIME END: 2017-12-24T13:45:00
Event(s):	Atka_Ice_Port * LATITUDE: -70.610000 * LONGITUDE: -8.140000 * LOCATION: Atka Bay * CAMPAIGN: ANT-Land_2002-2009_ATKA * BASIS: NEUMAYER III (URI: https://doi.org/10.17815/jlsrf-2-152) * METHOD/DEVICE: Observation (OBSE)
Comment:	On 2019-11-19 it was noted, that Freeboard and Snow thickness were interchanged. What was called Snow thickness actually was Freeboard and vice versa. This is corrected now.
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * COMMENT: start, UTC
	LATITUDE (Latitude) * GEOCODE * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html)
	LONGITUDE (Longitude) * GEOCODE * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html)
	Sample code/label (Sample label) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html)
	Air temperature at 2 m height [°C] (T2) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Digital thermometer
	Temperature, air [°C] (TTT) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Digital thermometer * COMMENT: surface
	Temperature, ice/snow [°C] (t) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Digital thermometer * COMMENT: Snow surface
	Temperature, ice/snow [°C] (t) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Digital thermometer * COMMENT: Snow-ice interface
	Temperature, water [°C] (Temp) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Digital thermometer
	Sea ice thickness [m] (EsEs) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: Center
	Sub-ice platelet-layer thickness [m] (SIPL) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: Center
	Snow thickness [m] (Snow thick) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: Center
	Freeboard [m] (Freeboard) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: Center
	Comment (Comment) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: Center
	Sea ice thickness [m] (EsEs) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: North
	Sub-ice platelet-layer thickness [m] (SIPL) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: North
	Snow thickness [m] (Snow thick) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: North
	Freeboard [m] (Freeboard) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: North
	Comment (Comment) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: North
	Sea ice thickness [m] (EsEs) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: East
	Sub-ice platelet-layer thickness [m] (SIPL) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: East
	Snow thickness [m] (Snow thick) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: East
	Freeboard [m] (Freeboard) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: East
	Comment (Comment) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: East
	Sea ice thickness [m] (EsEs) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: South
	Sub-ice platelet-layer thickness [m] (SIPL) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: South
	Snow thickness [m] (Snow thick) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: South
	Freeboard [m] (Freeboard) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: South
	Comment (Comment) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: South
	Sea ice thickness [m] (EsEs) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: West
	Sub-ice platelet-layer thickness [m] (SIPL) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: West
	Snow thickness [m] (Snow thick) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: West
	Freeboard [m] (Freeboard) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: West
	Comment (Comment) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * METHOD/DEVICE: Ruler stick (RULER) * COMMENT: West
	Comment (Comment) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * COMMENT: general
	Comment 2 (continued) (Comm 2) * PI: Arndt, Stefanie (https://orcid.org/0000-0001-9782-3844, stefanie.arndt@awi.de, https://www.awi.de/en/about-us/organisation/staff/single-view/stefanie-arndt.html) * COMMENT: general
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	1703 data points
*/
Date/Time (start, UTC)	Latitude	Longitude	Sample label	T2 [°C] (Digital thermometer)	TTT [°C] (surface, Digital thermometer)	t [°C] (Snow surface, Digital thermom...)	t [°C] (Snow-ice interface, Digital t...)	Temp [°C] (Digital thermometer)	EsEs [m] (Center, Ruler stick)	SIPL [m] (Center, Ruler stick)	Snow thick [m] (Center, Ruler stick)	Freeboard [m] (Center, Ruler stick)	Comment (Center, Ruler stick)	EsEs [m] (North, Ruler stick)	SIPL [m] (North, Ruler stick)	Snow thick [m] (North, Ruler stick)	Freeboard [m] (North, Ruler stick)	Comment (North, Ruler stick)	EsEs [m] (East, Ruler stick)	SIPL [m] (East, Ruler stick)	Snow thick [m] (East, Ruler stick)	Freeboard [m] (East, Ruler stick)	Comment (East, Ruler stick)	EsEs [m] (South, Ruler stick)	SIPL [m] (South, Ruler stick)	Snow thick [m] (South, Ruler stick)	Freeboard [m] (South, Ruler stick)	Comment (South, Ruler stick)	EsEs [m] (West, Ruler stick)	SIPL [m] (West, Ruler stick)	Snow thick [m] (West, Ruler stick)	Freeboard [m] (West, Ruler stick)	Comment (West, Ruler stick)	Comment (general)	Comm 2 (general)
2017-05-08T13:54	-70.609159	-8.140978	Shelf100	-32.0	-34.0	-14.2	-3.0	-2.1	3.06		1.08	0.05	T_snow in 50cm																					Sea ice was very flat. At the 5th drilling there were some snowdrifts/raises. Surface temperatures of the snow were measured with IR thermometers.	Thermometers could hardly be read at the prevailing temperatures or the device failed completely at times. Temperature values are therefore not reliable.
2017-05-08T14:39	-70.609619	-8.138613	Shelf200	-31.9	-32.2	-13.9	-3.6	-2.0	0.55	0.19	0.45	-0.17	T_snow in 15cm																					Sea ice was very flat. At the 5th drilling there were some snowdrifts/raises. Surface temperatures of the snow were measured with IR thermometers.	Thermometers could hardly be read at the prevailing temperatures or the device failed completely at times. Temperature values are therefore not reliable.
2017-05-08T14:58	-70.610056	-8.136275	Shelf300	-32.3	-33.9	-19.8	-6.0	-2.0	0.76		0.37	-0.05	T_snow in 15cm																					Sea ice was very flat. At the 5th drilling there were some snowdrifts/raises. Surface temperatures of the snow were measured with IR thermometers.	Thermometers could hardly be read at the prevailing temperatures or the device failed completely at times. Temperature values are therefore not reliable.
2017-05-08T15:22	-70.610531	-8.133960	Shelf400	-32.3	-33.8	-22.1	-7.0	-2.0	0.68		0.31	-0.06	T_snow in 15cm																					Sea ice was very flat. At the 5th drilling there were some snowdrifts/raises. Surface temperatures of the snow were measured with IR thermometers.	Thermometers could hardly be read at the prevailing temperatures or the device failed completely at times. Temperature values are therefore not reliable.
2017-05-08T15:44	-70.611011	-8.131651	Shelf500	-31.3	-30.8	-16.8	-15.1	-2.0	0.70	0.09	0.14	0.04	T_snow in 15cm																					Sea ice was very flat. At the 5th drilling there were some snowdrifts/raises. Surface temperatures of the snow were measured with IR thermometers.	Thermometers could hardly be read at the prevailing temperatures or the device failed completely at times. Temperature values are therefore not reliable.
2017-05-08T16:10	-70.613507	-8.120407	Shelf1000	-30.6	-31.2	-15.8	-10.5	-2.0	0.61		0.20	-0.02	T_snow in 15cm																					Sea ice was very flat. At the 5th drilling there were some snowdrifts/raises. Surface temperatures of the snow were measured with IR thermometers.	Thermometers could hardly be read at the prevailing temperatures or the device failed completely at times. Temperature values are therefore not reliable.
2017-05-12T16:35	-70.609619	-8.138613	Shelf200	-11.6	-15.5	-6.3	-4.4	-2.0	0.70	0.36	0.23	-0.03	slush-ice at snow/ice interface																					Sea ice was very flat. At the 5th drilling there were some snowdrifts/raises. Surface temperatures of the snow were measured with IR thermometers. Sometimes long cracks can be seen in the sea ice. Snow temperatures were measured in the middle of the snow.	
2017-05-12T16:25	-70.610056	-8.136275	Shelf300	-11.7	-15.0	-7.7	-5.0	-2.0	0.64	0.33	0.35	-0.02	slush-ice at snow/ice interface																					Sea ice was very flat. At the 5th drilling there were some snowdrifts/raises. Surface temperatures of the snow were measured with IR thermometers. Sometimes long cracks can be seen in the sea ice. Snow temperatures were measured in the middle of the snow.	
2017-05-12T16:13	-70.610531	-8.133960	Shelf400	-11.6	-14.4	-8.6	-6.1	-2.0	0.56	0.33	0.28	-0.03																						Sea ice was very flat. At the 5th drilling there were some snowdrifts/raises. Surface temperatures of the snow were measured with IR thermometers. Sometimes long cracks can be seen in the sea ice. Snow temperatures were measured in the middle of the snow.	
2017-05-12T16:05	-70.611011	-8.131651	Shelf500	-11.6	-16.2	-10.6	-9.2	-2.1	0.70	0.23	0.15	0.06																						Sea ice was very flat. At the 5th drilling there were some snowdrifts/raises. Surface temperatures of the snow were measured with IR thermometers. Sometimes long cracks can be seen in the sea ice. Snow temperatures were measured in the middle of the snow.	
2017-05-12T15:50	-70.613507	-8.120407	Shelf1000	-10.5	-16.5	-9.4	-8.0	-2.0	0.62	0.05	0.17	0.00																						Sea ice was very flat. At the 5th drilling there were some snowdrifts/raises. Surface temperatures of the snow were measured with IR thermometers. Sometimes long cracks can be seen in the sea ice. Snow temperatures were measured in the middle of the snow.	
2017-05-18T15:25	-70.574750	-8.045700	Atka03	-21.1	-13.2	-14.0	-8.0	-2.0	1.80	0.62	0.32	0.05		1.04	0.42	0.25	0.01		1.62	0.39	0.26	0.02	double ice layer at 1.20m			0.46		not enough corer extensions	2.98	1.06	0.30	0.00	bore hole quite fast refrozen, therefore freeboard value not reliable	The sea ice was still very even between Shelf100 and Shelf1000, but there were significantly more cracks to be seen. At Atka3 there were some distortions, also on the way to Atka7, distortions and flat surfaces alternated.	Atka7 was rather on an uneven spot. Surface temperatures of the snow were measured with IR thermometers. Conductivities were analyzed from a water sample and refer to a reference temperature of 20°C.
2017-05-18T13:20	-70.582450	-7.944417	Atka07	-21.5	-18.4	-13.8	-8.7	-2.0	0.73	0.10	0.38	-0.03	strikingly clear water	0.69	0.11	0.22	-0.02	clear water	0.71	0.10	0.28	-0.05	clear water	0.89	0.12	0.21	-0.06	slush-ice at snow/ice interface (before drilling), clear water	0.81	0.63	0.33	-0.02	clear water	The sea ice was still very even between Shelf100 and Shelf1000, but there were significantly more cracks to be seen. At Atka3 there were some distortions, also on the way to Atka7, distortions and flat surfaces alternated.	Atka7 was rather on an uneven spot. Surface temperatures of the snow were measured with IR thermometers. Conductivities were analyzed from a water sample and refer to a reference temperature of 20°C.
2017-05-18T18:03	-70.609159	-8.140978	Shelf100	-25.1	-25.7	-10.5	-3.7	-2.0	3.83	0.60	1.03		freeboard quite positiv																					The sea ice was still very even between Shelf100 and Shelf1000, but there were significantly more cracks to be seen. At Atka3 there were some distortions, also on the way to Atka7, distortions and flat surfaces alternated.	Atka7 was rather on an uneven spot. Surface temperatures of the snow were measured with IR thermometers. Conductivities were analyzed from a water sample and refer to a reference temperature of 20°C.
2017-05-18T17:52	-70.609619	-8.138613	Shelf200	-25.6	-25.9	-13.0	-6.2	-2.0	0.73	0.63	0.20	0.01																						The sea ice was still very even between Shelf100 and Shelf1000, but there were significantly more cracks to be seen. At Atka3 there were some distortions, also on the way to Atka7, distortions and flat surfaces alternated.	Atka7 was rather on an uneven spot. Surface temperatures of the snow were measured with IR thermometers. Conductivities were analyzed from a water sample and refer to a reference temperature of 20°C.
2017-05-18T17:32	-70.610056	-8.136275	Shelf300	-24.4	-25.6	-14.3	-7.0	-2.0	0.61	0.49	0.34	-0.04																						The sea ice was still very even between Shelf100 and Shelf1000, but there were significantly more cracks to be seen. At Atka3 there were some distortions, also on the way to Atka7, distortions and flat surfaces alternated.	Atka7 was rather on an uneven spot. Surface temperatures of the snow were measured with IR thermometers. Conductivities were analyzed from a water sample and refer to a reference temperature of 20°C.
2017-05-18T17:13	-70.610531	-8.133960	Shelf400	-25.2	-24.7	-14.7	-8.4	-3.0	0.59	0.53	0.29	-0.04																						The sea ice was still very even between Shelf100 and Shelf1000, but there were significantly more cracks to be seen. At Atka3 there were some distortions, also on the way to Atka7, distortions and flat surfaces alternated.	Atka7 was rather on an uneven spot. Surface temperatures of the snow were measured with IR thermometers. Conductivities were analyzed from a water sample and refer to a reference temperature of 20°C.
2017-05-18T16:57	-70.611011	-8.131651	Shelf500	-25.3	-25.4	-19.4	-15.8	-2.2	0.77	0.42	0.13	0.06																						The sea ice was still very even between Shelf100 and Shelf1000, but there were significantly more cracks to be seen. At Atka3 there were some distortions, also on the way to Atka7, distortions and flat surfaces alternated.	Atka7 was rather on an uneven spot. Surface temperatures of the snow were measured with IR thermometers. Conductivities were analyzed from a water sample and refer to a reference temperature of 20°C.
2017-05-18T16:38	-70.613507	-8.120407	Shelf1000	-24.4	-21.5	-14.8	-11.4	-2.0	0.69	0.39	0.19	0.01																						The sea ice was still very even between Shelf100 and Shelf1000, but there were significantly more cracks to be seen. At Atka3 there were some distortions, also on the way to Atka7, distortions and flat surfaces alternated.	Atka7 was rather on an uneven spot. Surface temperatures of the snow were measured with IR thermometers. Conductivities were analyzed from a water sample and refer to a reference temperature of 20°C.
2017-05-30T19:14	-70.574750	-8.045700	ATKA03	-12.3	-14.1	-10.7	-9.1	-2.1	1.06	0.50	0.10	0.05		1.96	1.37	0.35	-0.06		0.94	0.32	0.17	0.05		1.24	0.36	0.46	0.07		1.01	0.37	0.04	0.08		Conductivities were measured directly in the field. Surface temperatures were measured with IR thermometers.	
2017-05-30T16:55	-70.582450	-7.944417	ATKA07	-14.6	-17.2	-9.6	-6.4	-2.0	0.79	0.22	0.66	-0.14	slush	0.77	1.86	0.57	-0.13		0.80	0.17	0.66	-0.16	slush	0.96	0.03	0.70	-0.16	slush	0.80	0.25	0.66	-0.12		Conductivities were measured directly in the field. Surface temperatures were measured with IR thermometers.	
2017-05-30T15:38	-70.591533	-7.824533	ATKA11	-14.7	-16.8	-12.9	-10.4	-2.1	0.76	0.02	0.11	0.04		0.64	0.07	0.16	0.01		0.95	0.06	0.06	0.05		0.73	0.09	0.08	0.04		0.69	0.11	0.15	0.02		Conductivities were measured directly in the field. Surface temperatures were measured with IR thermometers.	
2017-05-30T13:19	-70.599250	-7.701850	ATKA16	-14.4	-15.6	-12.3	-11.9	-2.1	0.64	0.14	0.06	0.04		0.65	0.13	0.05	0.04		0.65	0.18	0.06	0.04		0.64	0.23	0.05	0.04		0.65	0.12	0.05	0.04		Conductivities were measured directly in the field. Surface temperatures were measured with IR thermometers.	
2017-05-30T14:50	-70.607333	-7.578000	ATKA21	-14.6	-16.8	-11.3	-10.5	-2.0	0.82	-0.03	0.10	0.03		0.71	0.08	0.12	0.03		0.71	0.11	0.10	0.04		0.73	0.08	0.10	0.04		0.71	0.09	0.10	0.04		Conductivities were measured directly in the field. Surface temperatures were measured with IR thermometers.	
2017-05-30T14:16	-70.615500	-7.484250	ATKA24	-14.9	-16.6	-11.2	-9.8	-2.1	0.70	0.79	0.11	0.04		0.70	0.06	0.11	0.04		0.70	0.05	0.09	0.04		0.69	0.04	0.10	0.04		0.71	0.05	0.11	0.04		Conductivities were measured directly in the field. Surface temperatures were measured with IR thermometers.	
2017-05-30T16:55	-70.582407	-7.944267	Buoys	-14.6	-17.2	-9.6	-6.0	-2.0	0.80	0.17	0.66	-0.16	slush; measurement corresponds to Atka07-East; thermistor chain was let into this hole.																					Conductivities were measured directly in the field. Surface temperatures were measured with IR thermometers.	
2017-06-12T16:45	-70.578107	-8.053735	ATKA03						1.02	0.02	0.26	0.01	Please note the changed position! It was moved south to sample thermodynamically grown ice and not to be under the influence of the iceberg in the north.																					Test drive for the EM31 with corresponding test drillings.	
2017-06-12T18:00	-70.582450	-7.944417	ATKA07						1.06	0.10	0.72	-0.12																						Test drive for the EM31 with corresponding test drillings.	
2017-06-12T19:10	-70.609619	-8.138613	Shelf200						0.80	1.00	0.48	-0.07																						Test drive for the EM31 with corresponding test drillings.	
2017-06-18T13:31	-70.582450	-7.944417	ATKA07	-24.4	-25.9	-11.9	-5.8	-2.0	1.11	0.12	0.52	-0.05	no slush	1.09	0.17	0.52	-0.10	slush; water on sea ice already before drilling	1.03	0.20	0.59	-0.12	Slush, water on the ice, piled up ice floe hidden in the snow and near the borehole	1.12	0.11	0.44	-0.07	slush, water on the ice	1.10	0.06	0.55	-0.10	slush, water on the ice, water sample	Conductivity measurements should be taken with caution, as slush ice, which could have influenced the measurements, was usually in the drilling channel during the measurements.	
2017-06-18T12:40	-70.591533	-7.824533	ATKA11	-25.4	-27.3	-17.4	-14.5	-2.2	0.80	0.17	0.19	0.05	water sample	0.94	0.01	0.07	0.06		0.85	0.04	0.19	0.03		0.82	0.01	0.11	0.04		0.80	0.09	0.17	0.05		Conductivity measurements should be taken with caution, as slush ice, which could have influenced the measurements, was usually in the drilling channel during the measurements.	
2017-06-18T11:56	-70.599250	-7.701850	ATKA16	-24.4	-26.3	-15.9	-13.4	-2.2	0.86	0.30	0.17	0.04		0.88	0.26	0.10	0.05		0.83	0.14	0.20	0.04		0.86	0.12	0.26	0.03		0.85	0.25	0.12	0.04		Conductivity measurements should be taken with caution, as slush ice, which could have influenced the measurements, was usually in the drilling channel during the measurements.	
2017-06-18T11:15	-70.607333	-7.578000	ATKA21	-25.1	-26.4	-16.9	-13.9	-2.2	0.89	0.42	0.32	0.03		0.85	0.30	0.18	0.04		0.89	0.32	0.37	0.04		0.88	0.42	0.09	0.04		0.88	0.34	0.11	0.04		Conductivity measurements should be taken with caution, as slush ice, which could have influenced the measurements, was usually in the drilling channel during the measurements.	
2017-06-18T10:39	-70.615500	-7.484250	ATKA24	-23.6	-24.9	-17.6	-15.2	-2.2	0.88	0.03	0.10	0.04		0.85	0.16	0.19	0.04		0.86	0.08	0.13	0.04		0.89	0.10	0.09	0.04		0.86	0.04	0.09	0.04		Conductivity measurements should be taken with caution, as slush ice, which could have influenced the measurements, was usually in the drilling channel during the measurements.	
